lead_text	photo_url	title	url	wikipedia_link
"Alexandre José Barbosa Lima e Sobrinho (January 22, 1897 – July 16, 2000) was a Brazilian lawyer, writer, historian, essayist, journalist and politician Sobrinho was born in Recife on January 22, 1897. In 1917 he graduated in law and social sciences in Recife. In 1926 he published his first book and was elected president of the Brazilian Press Association. He was a member of the Brazilian Academy of Letters since 1937 and, at the end of the 1990s, appeared in the Guinness World Records as the oldest active journalist in the world. Author of over 70 books, he died in 2000 at the age of 103."	http://dbpedia.org/resource/Recife	Barbosa Lima Sobrinho	https://dbpedia.org/page/Barbosa_Lima_Sobrinho	http://en.wikipedia.org/wiki/Barbosa_Lima_Sobrinho?oldid=1097154735&ns=0
"Padula Charterhouse, in Italian Certosa di Padula (or Certosa di San Lorenzo di Padula), is a large Carthusian monastery, or charterhouse, located in the town of Padula, in the Cilento National Park, in Southern Italy. It is a World Heritage Site. The monastery is the largest in Italy. Its building history covers 450 years, but the principal parts of the buildings are in Baroque style. It is a very large monastery, comprising 51,500 m2 (12.7 acres), with 320 rooms and halls."	http://dbpedia.org/resource/Campania	Certosa di Padula	https://dbpedia.org/page/Certosa_di_Padula	http://en.wikipedia.org/wiki/Certosa_di_Padula?oldid=1085942736&ns=0
"Kaufungen Abbey (German: Kloster Kaufungen) was a Benedictine nunnery founded in 1017 by the Empress Cunigunde of Luxembourg, wife of Henry II, Holy Roman Emperor, located in Kaufungen in Hessen, Germany."	http://commons.wikimedia.org/wiki/Special:FilePath/Kaufungen_001.jpg?width=300	Kaufungen Abbey	https://dbpedia.org/page/Kaufungen_Abbey	http://en.wikipedia.org/wiki/Kaufungen_Abbey?oldid=1023815150&ns=0
"Santiago de Compostela is the capital of the autonomous community of Galicia, in northwestern Spain. The city has its origin in the shrine of Saint James the Great, now the Cathedral of Santiago de Compostela, as the destination of the Way of St. James, a leading Catholic pilgrimage route since the 9th century. In 1985, the city's Old Town was designated a UNESCO World Heritage Site. Santiago de Compostela has a very mild climate for its latitude with heavy winter rainfall courtesy of its relative proximity to the prevailing winds from Atlantic low-pressure systems."	http://dbpedia.org/resource/Mayor–council_government	Santiago de Compostela	https://dbpedia.org/page/Santiago_de_Compostela	http://en.wikipedia.org/wiki/Santiago_de_Compostela?oldid=1119605560&ns=0
"Ernst Sellin (26 May 1867 in Alt Schwerin – 1 January 1946 in ) was a German Protestant theologian. Sellin studied theology and oriental languages. During 1897–1908 he taught at the Protestant faculty of theology in Vienna, during 1908–1913 at the University of Rostock, during 1913–1921 in Kiel and in 1921–1935 in Berlin."	http://commons.wikimedia.org/wiki/Special:FilePath/Ernst_Sellin.jpg?width=300	Ernst Sellin	https://dbpedia.org/page/Ernst_Sellin	http://en.wikipedia.org/wiki/Ernst_Sellin?oldid=1110836678&ns=0
"Friedrich Carl Nicolaus Constantin von Dietze (9 August 1891 – 18 March 1973) was an agronomist, lawyer, economist, and theologian. He was a member of both the Confessing Church and the ""Freiburg Circle"" during the Nazi era."	http://commons.wikimedia.org/wiki/Special:FilePath/ConstantinVonDietze.jpg?width=300	Constantin von Dietze	https://dbpedia.org/page/Constantin_von_Dietze	http://en.wikipedia.org/wiki/Constantin_von_Dietze?oldid=1123003672&ns=0
"Mezzojuso (Sicilian: Menzijusu or Menziuso, Arbëreshë: Munxifsi) is a comune (municipality) in the Metropolitan City of Palermo in the Italian region Sicily, located about 45 kilometres (28 mi) southeast of Palermo. As of 31 December 2004, it had a population of 3,003 and an area of 49.4 square kilometres (19.1 sq mi). Mezzojuso borders the following municipalities: Campofelice di Fitalia, Cefalà Diana, Ciminna, Godrano, Marineo, Villafrati."	http://dbpedia.org/resource/Sicily	Mezzojuso	https://dbpedia.org/page/Mezzojuso	http://en.wikipedia.org/wiki/Mezzojuso?oldid=1074962317&ns=0
Adina Mandlová (28 January 1910 – 16 June 1991) was a Czech film and stage actress. She was one of the leading stars of 1930s and 1940s Czech cinema. She was involved in a number of scandals and love affairs.	http://dbpedia.org/resource/Mladá_Boleslav	Adina Mandlová	https://dbpedia.org/page/Adina_Mandlov%C3%A1	http://en.wikipedia.org/wiki/Adina_Mandlová?oldid=1092424636&ns=0
"Gerd Honsik (10 October 1941 – 7 April 2018) was an Austrian writer and lyric poet, and a prominent neo-Nazi and Holocaust denier."	http://dbpedia.org/resource/Neo-Nazi	Gerd Honsik	https://dbpedia.org/page/Gerd_Honsik	http://en.wikipedia.org/wiki/Gerd_Honsik?oldid=1115314412&ns=0
"William Fouts House (December 1, 1923 in Kansas City, Missouri – December 7, 2012 in Aurora, Oregon) was an American otologist, physician and medical researcher who developed and invented the cochlear implant. The cochlear implant is considered to be the first invention to restore not just the sense of hearing, but any of the absent five senses in humans. Dr. House also pioneered approaches to the lateral skull base for removal of tumors, and is considered ""the Father of Neurotology."""	"http://commons.wikimedia.org/wiki/Special:FilePath/William_F._House,_M.D.jpg?width=300"	William F. House	https://dbpedia.org/page/William_F._House	http://en.wikipedia.org/wiki/William_F._House?oldid=1120758644&ns=0
"Alastair Preston Reynolds (born 13 March 1966) is a Welsh science fiction author. He specialises in hard science fiction and space opera. He spent his early years in Cornwall, moved back to Wales before going to Newcastle University, where he studied physics and astronomy. Afterwards, he earned a PhD in astrophysics from the University of St Andrews. In 1991, he moved to Noordwijk in the Netherlands where he met his wife Josette (who is from France). There, he worked for the European Space Research and Technology Centre (part of the European Space Agency) until 2004 when he left to pursue writing full-time. He returned to Wales in 2008 and lives near Cardiff."	http://dbpedia.org/resource/Science_fiction	Alastair Reynolds	https://dbpedia.org/page/Alastair_Reynolds	http://en.wikipedia.org/wiki/Alastair_Reynolds?oldid=1122260176&ns=0
"Sai Jinhua (traditional Chinese: 賽金花; simplified Chinese: 赛金花; pinyin: Sài Jīnhuā; Wade–Giles: Sai Chin-hua; ""Prettier Than Golden Flower""; circa 1872-1936) was a Chinese courtesan who became the acquaintance of Alfred von Waldersee. Her real family name was Cao. Sometimes she said her family name was Zhao. During her career as a courtesan she used the names Fu Caiyun (傅彩雲; 傅彩云; Fù Cǎiyún; Fu Ts'ai-yün), Sai Jinhua, and Cao Menglan (曹夢蘭; 曹梦兰; Cáo Mènglán; Ts'ao Meng-lan). Her art name (hao) was Weizhao Lingfei (魏趙靈飛; 魏赵灵飞; Wèizhào Língfēi; Wei-chao Ling-fei). Some people referred to her as Sai Erye (賽二爺; 赛二爷; Sài èryé; Sai erh-yeh, ""Second Master Sai"")."	http://dbpedia.org/resource/Beijing	Sai Jinhua	https://dbpedia.org/page/Sai_Jinhua	http://en.wikipedia.org/wiki/Sai_Jinhua?oldid=1092536708&ns=0
"Osh (Kyrgyz: Ош, romanised Osh; Uzbek: O‘sh/Ўш) is the second-largest city in Kyrgyzstan, located in the Fergana Valley in the south of the country and often referred to as the ""capital of the south"". It is the oldest city in the country (estimated to be more than 3,000 years old) and has served as the administrative center of Osh Region since 1939. The city has an ethnically mixed population of 322,164 in 2021, comprising Uzbeks, Kyrgyz, Russians, Tajiks, and other smaller ethnic groups. It is about 5 km from the Uzbekistan border."	http://dbpedia.org/resource/Kyrgyzstan	Osh	https://dbpedia.org/page/Osh	http://en.wikipedia.org/wiki/Osh?oldid=1116690939&ns=0
"Gabriel Guarda (born Fernando Guarda Geywitz; 19 January 1928 – 23 October 2020), was a Chilean historian and architect."	http://dbpedia.org/resource/History_of_architecture	Gabriel Guarda	https://dbpedia.org/page/Gabriel_Guarda	http://en.wikipedia.org/wiki/Gabriel_Guarda?oldid=1105770574&ns=0
"Jean Sorel (French pronunciation: ​[ʒɑ̃ sɔʁɛl]; born 25 September 1934) is a French actor. Born Jean Bernard de Chieusses de Combaud de Roquebrune, he worked extensively in European cinema during the 1960s and 1970s with directors such as Luis Buñuel and Luchino Visconti. However, since 1980 he has worked mostly in television. He was married to Italian actress Anna Maria Ferrero from 1962 until her death in 2018. In 2018 he married Patricia Balme."	http://dbpedia.org/resource/Marseille	Jean Sorel	https://dbpedia.org/page/Jean_Sorel	http://en.wikipedia.org/wiki/Jean_Sorel?oldid=1096349784&ns=0
"The Tauferer Ahrntal denotes the valley of the Ahr (Italian: Aurino) River, a tributary valley of the Puster Valley in South Tyrol, Italy. It is commonly divided into the Tauferer Tal (Val di Tures), stretching from the confluence with the Rienz River near Bruneck up to Sand in Taufers, and the Ahrntal (Valle Aurina) proper up to the source in Prettau."	http://commons.wikimedia.org/wiki/Special:FilePath/Ahrntal.jpg?width=300	Tauferer Ahrntal	https://dbpedia.org/page/Tauferer_Ahrntal	http://en.wikipedia.org/wiki/Tauferer_Ahrntal?oldid=1032667352&ns=0
"Sébastien Chabal (born 8 December 1977) is a French former rugby union player. He played number eight and lock for Bourgoin (1998–2004), Sale Sharks (2004–2009), Racing Métro 92 Paris (2009 – February 2012), and for the French national team. Chabal played professionally for 16 years and won the English Premiership with Sale, and the 2007 Six Nations Championship with France. He also finished in fourth place at the 2007 Rugby World Cup. He earned his first international cap on 4 March 2000 against Scotland, and represented France in 62 games."	http://dbpedia.org/resource/France_national_rugby_union_team	Sébastien Chabal	https://dbpedia.org/page/S%C3%A9bastien_Chabal	http://en.wikipedia.org/wiki/Sébastien_Chabal?oldid=1093610447&ns=0
"Gavin King, better known by his stage name Aphrodite, is a British jungle and drum and bass DJ/producer on the label. Also known as A Zone or DJ Aphro, he contributed to and influenced the genre's styles and techniques. He was born in Aberystwyth, Wales, and moved to London with his family as a toddler. He has studied computer science. He was one half of breakbeat hardcore group Urban Shakedown (with Claudio Giussani) who scored a UK top 40 hit with ""Some Justice"". The duo appeared in an article of Amiga Format magazine after using two Amiga 500 computers to help create the track."	http://dbpedia.org/resource/Drum_and_bass	Aphrodite (musician)	https://dbpedia.org/page/Aphrodite_(musician)	http://en.wikipedia.org/wiki/Aphrodite_(musician)?oldid=1117874721&ns=0
"Gaston Bogaert (1918 in Le Mans – 2008 in Etterbeek) was a Belgian painter. Bogaert was a surrealist painter. He uses symbols and unreal images to create a romantic and upsetting mood. 
* Museum: , Verviers, Charleroi, Sint-Martens-Latem, Antwerp, Brasilia, of New York City, Victoria Art Gallery in Canada and Tel Aviv 
* Exhibitions: Brussels, Lille, Knokke, Sint-Martens-Latem, Mons, Antwerp, Basel, Paris, Cologne, Hauterive, Cannes, The Hague, Athens, Luxembourg, Turin, Ostend, Mechelen, Lokeren, Liège, Strasbourg, Clermont-Ferrand and Annecy 
* Awards: Fantastic and fantasy award (Belgium) for best artist at the 1978 Eurocon in Brussels, Belgium"	http://dbpedia.org/resource/Template:Authority_control_(arts)	Gaston Bogaert	https://dbpedia.org/page/Gaston_Bogaert	http://en.wikipedia.org/wiki/Gaston_Bogaert?oldid=1108344742&ns=0
"Tokuo Yamashita (山下 徳夫, Yamashita Tokuo, 7 October 1919 – 1 January 2014) was a Japanese politician."	http://dbpedia.org/resource/Meiji_University	Tokuo Yamashita	https://dbpedia.org/page/Tokuo_Yamashita	http://en.wikipedia.org/wiki/Tokuo_Yamashita?oldid=1035815391&ns=0
"Monika Kristina Fagerholm (born 26 February 1961 in Helsinki) is a Swedish-speaking Finnish author living in Ekenäs, Finland. She is the daughter of professor Nils-Erik Fagerholm and library amanuensis Kristina Herrgård. Fagerholm has studied psychology and literature at the University of Helsinki. In 1987, she received her bachelor's degree in . Fagerholm made her debut in 1987 with Sham but her real breakthrough in the literary scene was in 1994 with Underbara kvinnor vid vatten. The book was nominated for the Finlandia Prize, which is the biggest literary prize in Finland. It was also nominated for the August Prize in 1995, in Sweden and also the International Dublin Literary Award in 1998. In 1994, she received the Runeberg Award in Finland. The movie adaptation of the novel by Claes O"	https://web.archive.org/web/20080919130958/http:/www.kaapeli.fi/~soderstr/forfattare/FagerholmM.htm	Monika Fagerholm	https://dbpedia.org/page/Monika_Fagerholm	http://en.wikipedia.org/wiki/Monika_Fagerholm?oldid=1112948570&ns=0
"Jacques Errera (25 September 1896 – 30 March 1977) was a Belgian physicochemist, specialized in the molecular constitution of matter. During the 1930s he worked at the Free University of Brussels (ULB), and participated in the Solvay Conference of 1933. In 1938 he was awarded the Francqui Prize in Exact Sciences. Shortly after the first atomic bombs were used in 1945, he authored an optimistic article about the peaceful future potential of atomic energy. After WW2, Errera represented Belgium at both the United Nations Atomic Energy Commission and the International Atomic Energy Agency. He was the son of Isabelle Errera."	http://commons.wikimedia.org/wiki/Special:FilePath/Jacques_Errera_Solvay1933.jpg?width=300	Jacques Errera	https://dbpedia.org/page/Jacques_Errera	http://en.wikipedia.org/wiki/Jacques_Errera?oldid=1102107412&ns=0
